"","decimalLatitude","decimalLongitude","eventDate","scientificName","taxonConceptID","recordID","data_resource"
"876",-42.1287755006302,146.425267158794,"2005-03-19","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","4510c6ed-1b29-41f4-9b25-fff69f9e9a65","Tasmanian Natural Values Atlas"
"877",-42.1156426581623,146.432208312087,"2004-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","44723b6a-6624-49b3-8967-b0eada892020","Tasmanian Natural Values Atlas"
"878",-41.5833333333333,147.116666666667,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","442cd54d-c30d-466b-8647-374725a68d50","Northern Territory Museum and Art Gallery provider for OZCAM"
"879",-42.1332795279017,146.434494998113,"2005-03-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","441f803a-0411-404d-a4ba-902069db26ea","Tasmanian Natural Values Atlas"
"880",-42.8823948547629,147.790325432955,"2008-03-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","441bd430-f6af-49a9-b054-e609d965cfc3","Tasmanian Natural Values Atlas"
"881",-42.1156426581623,146.432208312087,"2005-03-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","43b30777-b204-4666-b5e6-8bea6a366f39","Tasmanian Natural Values Atlas"
"882",-42.1155179498774,146.432487646316,"2005-03-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","4363d035-2001-444d-b38d-7d6153b1b3bd","Tasmanian Natural Values Atlas"
"883",-42.126238686612,146.409888566978,"2005-03-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","434648c8-f85c-4089-8761-7522298c7269","Tasmanian Natural Values Atlas"
"884",-42.9672145806647,147.063542532522,"2011-03-04","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","42516b45-2d3d-478b-a9f9-ffe888156784","Tasmanian Natural Values Atlas"
"885",-42.0819673715669,146.39687886753,"2005-03-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","423efde8-35d2-4f19-90ed-a9408c511d5c","Tasmanian Natural Values Atlas"
"886",-42.1165061605532,146.431982862419,"2004-03-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","4200e36d-869e-4df3-a6ae-a3d5ea0a246d","Tasmanian Natural Values Atlas"
"887",-42.0799159320657,146.400706580163,"2004-03-04","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","41c5d2e7-9b6a-4a36-86f1-d45f7958c3ac","Tasmanian Natural Values Atlas"
"888",-41.5833333333333,147.116666666667,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","41016d5c-8a28-4c41-8fbc-bcf5fbf57835","Northern Territory Museum and Art Gallery provider for OZCAM"
"889",-42.1203308847414,146.435021464399,"2005-03-19","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","40fc27a7-b69d-451c-bf2c-149ccc6be069","Tasmanian Natural Values Atlas"
"890",-42.1387093406606,146.41807406358,"2004-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","409d5d88-2fdc-4847-ab65-0308abab405f","Tasmanian Natural Values Atlas"
"891",-42.877947260529,147.801839609974,"2008-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","4090bacc-91b7-4970-90bd-5873610ec801","Tasmanian Natural Values Atlas"
"892",-42.0982101702278,146.440357507821,"2004-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3ff1ef7a-3919-4738-9a2d-f124c6863746","Tasmanian Natural Values Atlas"
"893",-42.8527904017972,147.812798807614,"2008-03-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3fa28337-a284-4d05-b0ae-c4ea6347857c","Tasmanian Natural Values Atlas"
"894",-42.0799159320657,146.400706580163,"2004-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3dc3054e-7345-4445-82aa-984896337954","Tasmanian Natural Values Atlas"
"895",-42.636580900777,146.802041999373,"2006-03-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3d90351c-96d2-4176-ae84-e620e903015e","Tasmanian Natural Values Atlas"
"896",-42.9151659898518,147.451357417836,"1980-03-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3d3d2d58-36d0-48d5-91ff-5300cd862733","Tasmanian Natural Values Atlas"
"897",-42.0799159320657,146.400706580163,"2004-03-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3d39e2ed-3b31-4930-8f60-e88a96b25e2c","Tasmanian Natural Values Atlas"
"898",-42.0805748754402,146.407930152433,"2004-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3b8f6867-d3ac-491c-9df5-668f4b709ffd","Tasmanian Natural Values Atlas"
"899",-42.0822207476414,146.39710618231,"2004-03-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3b3604e2-357b-4aad-b68e-fd6548bd58b4","Tasmanian Natural Values Atlas"
"900",-42.1370256122006,146.430734666888,"2004-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3a2b422d-3306-415b-af63-cd7f589e7585","Tasmanian Natural Values Atlas"
"901",-42.8705715640038,147.788938022266,"2008-03-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","39d56915-a14b-408f-aaca-04a6bcde20d4","Tasmanian Natural Values Atlas"
"902",-42.8705715640038,147.788938022266,"2008-03-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3979cd36-2b81-4a05-8b4e-29439c277ab9","Tasmanian Natural Values Atlas"
"903",-42.1332795279017,146.434494998113,"2005-03-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","396aa1e4-a0ad-449e-9479-ed831e162737","Tasmanian Natural Values Atlas"
"904",-42.139214245635,146.425330085202,"2005-03-19","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","391f1bec-f3d0-4471-abd4-dedea27c6849","Tasmanian Natural Values Atlas"
"905",-40.8809247747728,148.17663861799,"2007-03-29","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","38d80049-600e-4396-8220-b75684ac9a95","Tasmanian Natural Values Atlas"
"906",-42.0963007645474,146.442200326371,"2004-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","38cf30c2-7fcb-46d1-9fe5-aae918e41ce5","Tasmanian Natural Values Atlas"
"907",-40.8744513761232,148.223910990301,"2007-03-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","382eb6f8-953b-414f-9a12-b5f26a2c7687","Tasmanian Natural Values Atlas"
"908",-42.0990892252975,146.439624171546,"2005-03-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","37d71304-e724-4cca-aad6-a70db37da5f1","Tasmanian Natural Values Atlas"
"909",-41.644926044294,145.960348835865,"2010-03-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","374d95d8-e111-42d8-8a4d-ae8451957e72","Tasmanian Natural Values Atlas"
"910",-42.1329746944935,146.43477600731,"2005-03-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","36f51650-287e-49ad-8950-09a569267840","Tasmanian Natural Values Atlas"
"911",-35.1,148.7,"2010-03-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","366c7ee6-6e2e-4b72-8a74-3602adbd25d1","Australian National Wildlife Collection provider for OZCAM"
"912",-41.55,147.55,"1975-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","35d77e0b-71f0-450a-a452-6c5d68118a93","Australian National Wildlife Collection provider for OZCAM"
"913",-42.0944978722206,146.434513155932,"2004-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","35c55843-9784-4ce6-a918-9d028cfc2286","Tasmanian Natural Values Atlas"
"914",-42.87811328262,147.79740928119,"2008-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","359a428a-2f51-450e-977f-837fb4c90200","Tasmanian Natural Values Atlas"
"915",-42.0799159320657,146.400706580163,"2005-03-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","34ef23ac-cf38-422f-855f-2d221f836e53","Tasmanian Natural Values Atlas"
"916",-40.8639053208167,148.202263739758,"2007-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","33a274cb-d945-4d2a-ae8a-42d02c298fc6","Tasmanian Natural Values Atlas"
"917",-42.6985122277124,146.601371243077,"1982-03-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3360a009-356a-475e-8db6-eb0c2cda0c9c","Tasmanian Natural Values Atlas"
"918",-42.87811328262,147.79740928119,"2008-03-14","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","335655a5-37e9-49ea-a886-14abb4d5b4f3","Tasmanian Natural Values Atlas"
"919",-42.0833239631409,146.455649777545,"2005-03-19","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","33037116-8d76-44fd-8fa0-aa125df36e08","Tasmanian Natural Values Atlas"
"920",-42.095450757856,146.447081155418,"2005-03-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","32be4c65-dae6-4328-b87e-d350c3b36cd7","Tasmanian Natural Values Atlas"
"921",-40.8835074483409,148.196161633369,"2007-03-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","32a5ce6c-c241-4684-97c3-279227d492db","Tasmanian Natural Values Atlas"
"922",-40.8893562337917,148.1836964364,"2007-03-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","32987159-f0f8-421b-b0d4-142d35ae5139","Tasmanian Natural Values Atlas"
"923",-42.1370256122006,146.430734666888,"2005-03-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","3255d71d-91d2-4e69-83c3-21a69d8f6616","Tasmanian Natural Values Atlas"
"924",-43.0447981,147.1168469,"2007-03-29","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","31f174d6-5d22-4b94-956b-6268c16f309b","BowerBird"
"925",-42.1242871768809,146.398304475721,"2004-03-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","30cc5735-0262-47cb-8a80-da771fb7e462","Tasmanian Natural Values Atlas"
"926",-42.1370256122006,146.430734666888,"2004-03-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","30c8ea83-8869-45b8-b528-779485a75ec2","Tasmanian Natural Values Atlas"
"927",-42.8672442515687,147.749377586029,"2008-03-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2fd13d44-06e3-44e9-9670-fef3f9566425","Tasmanian Natural Values Atlas"
"928",-40.8744513761232,148.223910990301,"2007-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2fafd7bd-ccf9-482f-af56-014da289cc15","Tasmanian Natural Values Atlas"
"929",-41.6116535997613,145.938631992952,"2010-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2f1b641e-9045-4c04-b6c2-3aceb1d388a0","Tasmanian Natural Values Atlas"
"930",-42.139214245635,146.425330085202,"2005-03-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2f01ddd9-2b6d-4a8b-86c3-fd69fa044c9c","Tasmanian Natural Values Atlas"
"931",-42.0897289970278,146.422766141695,"2004-03-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2e10ea9b-37c5-4693-aba7-16136950d3e9","Tasmanian Natural Values Atlas"
"932",-41.3923053766677,147.135309542031,"1996-03-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2d4899ab-e468-4284-bb1d-8173d1941ed5","Tasmanian Natural Values Atlas"
"933",-42.1156426581623,146.432208312087,"2005-03-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2c6f6614-72f5-4bf2-bff1-29321c1d29ca","Tasmanian Natural Values Atlas"
"934",-43.1262076651009,147.169262032887,"1993-03-29","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2b989025-0a06-4da7-b1aa-923819a790f4","Tasmanian Natural Values Atlas"
"935",-40.8935080681363,148.185539211445,"2007-03-27","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2b5a889b-ecc6-413f-9622-c4c98695b3a9","Tasmanian Natural Values Atlas"
"936",-42.8672442515687,147.749377586029,"2008-03-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2acdb8df-91b8-4042-afcd-b0ff7d1d38ec","Tasmanian Natural Values Atlas"
"937",-42.0805748754402,146.407930152433,"2004-03-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2ab3f120-d3a1-405b-97ce-6797019d29ea","Tasmanian Natural Values Atlas"
"938",-42.0822207476414,146.39710618231,"2004-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","299831b5-402c-4074-a850-4544203f34a4","Tasmanian Natural Values Atlas"
"939",-42.8727427325244,147.758149141441,"2008-03-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2969328a-01a7-4c80-9950-3e5c058c8c00","Tasmanian Natural Values Atlas"
"940",-42.1213832805114,146.434745966085,"2004-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2774e25c-b0fa-4c16-8753-f94c2e2d84dc","Tasmanian Natural Values Atlas"
"941",-42.6316819588703,147.458718847661,"1991-03-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","27740f6d-c575-4693-8dd0-58bfebc5b2e5","Tasmanian Natural Values Atlas"
"942",-42.095450757856,146.447081155418,"2004-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2764da8b-a0cf-4c01-a2c7-cce463f4556b","Tasmanian Natural Values Atlas"
"943",-42.1287755006302,146.425267158794,"2004-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","26708338-06b7-4318-bb0f-0882cb0a818a","Tasmanian Natural Values Atlas"
"944",-41.9468252339938,146.041007106992,"1993-03-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","264c2c5f-7e62-492b-bf16-6d8e77f8a63e","Tasmanian Natural Values Atlas"
"945",-42.0897289970278,146.422766141695,"2004-03-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","26416a1f-d076-4acd-84e7-e093f16f4c36","Tasmanian Natural Values Atlas"
"946",-43.1031815648957,147.044548585575,"2010-03-19","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","262e6d75-5a59-44ca-8386-c6f843d3907b","Tasmanian Natural Values Atlas"
"947",-42.0954414604218,146.447020772409,"2004-03-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2606d66a-e3e3-4747-b528-ae150ab68304","Tasmanian Natural Values Atlas"
"948",-42.0990892252975,146.439624171546,"2005-03-18","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2431b342-746d-4655-b385-0e583654649d","Tasmanian Natural Values Atlas"
"949",-42.1203308847414,146.435021464399,"2005-03-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","23f40c7c-8a99-4e37-bfb9-7694aab78019","Tasmanian Natural Values Atlas"
"950",-42.0942926094022,146.436727912968,"2004-03-04","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","23d893e4-e509-41da-808f-edfcf86c58dc","Tasmanian Natural Values Atlas"
"951",-40.9733557368352,148.019777244485,"1996-03-08","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","22dd7fa0-4b78-42db-830b-5822f384945b","Tasmanian Natural Values Atlas"
"952",-42.8705715640038,147.788938022266,"2008-03-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","2279522f-2908-4e25-bebe-82ba5f6bf8ff","Tasmanian Natural Values Atlas"
"953",-42.1287755006302,146.425267158794,"2004-03-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","21b2aeda-3baa-4954-834c-35cc29209f73","Tasmanian Natural Values Atlas"
"954",-42.0849808612586,146.455587250624,"2004-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","21a6bd1f-ae25-45db-8273-ff864968c59a","Tasmanian Natural Values Atlas"
"955",-42.0960928103579,146.470547858722,"2005-03-17","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","211d8131-77bb-4e60-b9cc-b2d4dcd675fb","Tasmanian Natural Values Atlas"
"956",-42.8784462169734,147.752206921555,"2008-03-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","20fb5eca-f357-4368-927d-c78eb2bd93ad","Tasmanian Natural Values Atlas"
"957",-42.139214245635,146.425330085202,"2005-03-17","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","20f7d89a-6c7a-4deb-bc98-f0ec5ff9cf3b","Tasmanian Natural Values Atlas"
"958",-42.1332795279017,146.434494998113,"2004-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1ee936f5-74a6-48e1-b443-d6185b9f890e","Tasmanian Natural Values Atlas"
"959",-42.8862544973504,147.793448458047,"2007-03-14","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1e970126-2c17-464c-9de8-85e1cd60acdd","Tasmanian Natural Values Atlas"
"960",-40.8556076774074,148.177044724464,"2007-03-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1e25327a-1d20-4879-9fc5-ff69ba11f7fd","Tasmanian Natural Values Atlas"
"961",-42.1332795279017,146.434494998113,"2004-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1dfd6526-23f5-4cc5-89af-3324552a9600","Tasmanian Natural Values Atlas"
"962",-40.8966007478823,148.207829714919,"2007-03-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1da5d54a-6c86-4955-9312-d0c92be04f70","Tasmanian Natural Values Atlas"
"963",-42.7585798574305,146.849829049336,"1994-03-18","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1d97faaf-83ca-4c49-9135-1b6edeb960f5","Tasmanian Natural Values Atlas"
"964",-42.8532138877667,147.816561885174,"2007-03-14","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1d0d990b-b28b-4046-a974-270c02f0e878","Tasmanian Natural Values Atlas"
"965",-42.0830710873861,146.457405048067,"2004-03-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1bc841c2-bd81-418e-aa61-3aa5c492281f","Tasmanian Natural Values Atlas"
"966",-41.5833333333333,147.116666666667,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1b807767-2601-41e4-ab84-5ff65f72cf93","Northern Territory Museum and Art Gallery provider for OZCAM"
"967",-42.0954414604218,146.447020772409,"2004-03-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1b307574-6505-4ee0-a17f-82c2e53c229c","Tasmanian Natural Values Atlas"
"968",-42.1203308847414,146.435021464399,"2004-03-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1a7c5515-778f-4c4a-8e6f-53d47346babd","Tasmanian Natural Values Atlas"
"969",-41.55,147.55,"1975-03-23","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1a71443e-c8de-4bc6-813a-584a3fe614f4","Australian National Wildlife Collection provider for OZCAM"
